전표일자,전표번호,계정코드,계정과목,차변금액,대변금액,거래처,승인일자,프로젝트코드
2016-01-31,66,81100,복리후생비,"18,875,240",0,00141,2016-01-31,0001
2016-01-31,66,51100,복리후생비,"18,637,260",0,00141,2016-01-31,0001
2016-01-31,66,81100,복리후생비,"16,492,760",0,00140,2016-01-31,0001
2016-01-31,66,51100,복리후생비,"13,958,700",0,00140,2016-01-31,0001
2016-01-31,66,81000,퇴직금,"45,236,880",0,,2016-01-31,0001
2016-01-31,66,51000,퇴직금,"37,483,500",0,,2016-01-31,0001
2016-01-31,66,25300,미지급금,0,"862,867,204",00290,2016-01-31,0031
2016-01-31,66,25300,미지급금,0,"73,311,780",02622,2016-01-31,0031
2016-01-31,66,25300,미지급금,0,"4,381,920",98009,2016-01-31,0031
2016-01-31,66,25300,미지급금,0,"1,248,280",05309,2016-01-31,0031
2016-01-31,66,25300,미지급금,0,"656,920",04130,2016-01-31,0031
2016-01-31,66,25300,미지급금,0,"37,512,500",00141,2016-01-31,0031
2016-01-31,66,25400,예수금,0,"37,512,500",00141,2016-01-31,0031
2016-01-31,66,25300,미지급금,0,"30,451,460",00140,2016-01-31,0031
2016-01-31,66,25400,예수금,0,"30,451,460",00140,2016-01-31,0031
2016-01-31,66,25400,예수금,0,"6,172,000",02938,2016-01-31,0031
2016-01-31,66,25300,미지급금,0,"1,106,000",03841,2016-01-31,0031
2016-01-31,66,25300,미지급금,0,"3,482,240",00290,2016-01-31,0031
2016-01-31,66,25400,예수금,0,"34,393,680",00290,2016-01-31,0031
2016-01-31,66,25400,예수금,0,"3,437,740",00290,2016-01-31,
2016-01-31,66,25300,미지급금,0,"10,148,000",00290,2016-01-31,0031
2016-01-31,66,25400,예수금,0,"300,000",00290,2016-01-31,0031
2016-01-31,66,25400,예수금,0,"30,000",00290,2016-01-31,
2016-01-31,66,80200,급여,"12,548,380",0,,2016-01-31,0012
2016-01-31,66,50400,임금,"27,783,020",0,,2016-01-31,0044
2016-01-31,66,50400,임금,"38,844,370",0,,2016-01-31,0042
2016-01-31,66,50400,임금,"20,270,986",0,,2016-01-31,0043
2016-01-31,66,50400,임금,"51,904,388",0,,2016-01-31,0046
2016-01-31,66,50400,임금,"48,876,390",0,,2016-01-31,0045
2016-01-31,66,50400,임금,"53,698,446",0,,2016-01-31,0041
2016-01-31,66,80200,급여,"23,088,820",0,,2016-01-31,0017
2016-01-31,66,80200,급여,"9,519,340",0,,2016-01-31,0009
2016-01-31,66,80200,급여,"5,600,000",0,,2016-01-31,0010
2016-01-31,66,50400,임금,"10,263,240",0,,2016-01-31,0009
2016-01-31,66,50400,임금,"4,333,360",0,,2016-01-31,0014
2016-01-31,66,13100,선급금,0,"12,457,700",00290,2016-01-31,
2016-01-31,66,81100,복리후생비,"-2,049,940",0,,2016-01-31,0001
2016-01-31,66,82500,교육훈련비,"2,000,000",0,,2016-01-31,0001
2016-01-31,66,80200,급여,"6,517,740",0,,2016-01-31,0004
2016-01-31,66,13100,선급금,0,"5,259,180",00290,2016-01-31,
2016-01-31,66,50400,임금,"17,441,060",0,,2016-01-31,0049
2016-01-31,66,50400,임금,"10,774,920",0,,2016-01-31,0047
2016-01-31,66,50400,임금,"18,466,080",0,,2016-01-31,0051
2016-01-31,66,50400,임금,"4,334,680",0,,2016-01-31,0052
2016-01-31,66,82300,경상연구개발비,"6,000,000",0,,2016-01-31,0017
2016-01-31,66,80500,잡급,"2,550,690",0,,2016-01-31,0034
2016-01-31,66,51100,복리후생비,"218,860",0,,2016-01-31,0019
2016-01-31,66,51100,복리후생비,"302,120",0,,2016-01-31,0019
2016-01-31,66,25300,미지급금,0,"13,861,960",00290,2016-01-31,0031
2016-01-31,66,25300,미지급금,0,"218,860",00140,2016-01-31,0031
2016-01-31,66,25400,예수금,0,"218,860",00140,2016-01-31,0031
2016-01-31,66,25300,미지급금,0,"302,120",00141,2016-01-31,0031
2016-01-31,66,25400,예수금,0,"302,120",00141,2016-01-31,
2016-01-31,66,25400,예수금,0,"94,600",02938,2016-01-31,
2016-01-31,66,80200,급여,"44,767,286",0,,2016-01-31,0001
2016-01-31,66,80500,잡급,"4,340,000",0,,2016-01-31,0017
2016-01-31,66,25300,미지급금,0,"134,300",00290,2016-01-31,
2016-01-31,66,25400,예수금,0,"93,842",,2016-01-31,
2016-01-31,66,25400,예수금,0,"9,384",,2016-01-31,
2016-01-31,66,80500,잡급,"1,929,600",0,,2016-01-31,0034
2016-01-31,66,50700,잡급,"2,315,520",0,,2016-01-31,0044
2016-01-31,66,50700,잡급,"2,225,070",0,,2016-01-31,0015
2016-01-31,66,80500,잡급,"1,200,000",0,,2016-01-31,0001
2016-01-31,66,82500,교육훈련비,"1,046,026",0,,2016-01-31,0028
2016-01-31,66,82500,교육훈련비,"800,000",0,,2016-01-31,0010
2016-01-31,66,82500,교육훈련비,"500,000",0,,2016-01-31,0001
2016-01-31,66,13100,선급금,0,"1,764,800",00290,2016-01-31,0031
2016-01-31,66,81200,여비교통비,"1,440,000",0,,2016-01-31,0004
2016-01-31,66,25300,미지급금,0,"1,217,360",00290,2016-01-31,0031
2016-01-31,66,81100,복리후생비,"4,032",0,,2016-01-31,0001
2016-01-31,66,25300,미지급금,0,"3,121,480",98028,2016-01-31,0031
2016-01-31,73,81300,접대비,"5,680,000",0,00831,2016-01-31,0003
2016-01-31,73,13500,부가세대급금,0,0,00831,2016-01-31,
2016-01-31,73,25300,미지급금,0,"5,680,000",00831,2016-01-31,0031
2016-01-31,74,45100,상품매출원가,"673,429,250",0,,2016-01-31,
2016-01-31,74,14600,상품,0,"673,429,250",,2016-01-31,
2016-01-31,75,50100,원재료비,"830,529,092",0,,2016-01-31,
2016-01-31,75,14900,원재료,0,"830,529,092",,2016-01-31,
2016-01-31,75,50200,부재료비,"264,101,036",0,,2016-01-31,
2016-01-31,75,15200,부재료,0,"264,101,036",,2016-01-31,
2016-01-31,75,51800,감가상각비,"21,368,802",0,,2016-01-31,0001
2016-01-31,75,20300,감가상각누계액,0,"21,368,802",,2016-01-31,
2016-01-31,75,51800,감가상각비,"7,081,862",0,,2016-01-31,0001
2016-01-31,75,20500,감가상각누계액,0,"7,081,862",,2016-01-31,
2016-01-31,75,51800,감가상각비,"188,745,162",0,,2016-01-31,0001
2016-01-31,75,20700,감가상각누계액,0,"188,745,162",,2016-01-31,
2016-01-31,75,51800,감가상각비,"20,267,080",0,,2016-01-31,0001
2016-01-31,75,21100,감가상각누계액,0,"20,267,080",,2016-01-31,
2016-01-31,75,51800,감가상각비,"79,550,972",0,,2016-01-31,0001
2016-01-31,75,22000,감가상각누계액,0,"79,550,972",,2016-01-31,
2016-01-31,75,51800,감가상각비,"32,005,026",0,,2016-01-31,0001
2016-01-31,75,22200,감가상각누계액,0,"32,005,026",,2016-01-31,
2016-01-31,76,50100,원재료비,0,"830,529,092",,2016-01-31,
2016-01-31,76,50200,부재료비,0,"264,101,036",,2016-01-31,
2016-01-31,76,50400,임금,0,"449,788,786",,2016-01-31,
2016-01-31,76,50700,잡급,0,"4,540,590",,2016-01-31,
2016-01-31,76,51000,퇴직금,0,"31,037,322",,2016-01-31,
2016-01-31,76,51100,복리후생비,0,"76,714,060",,2016-01-31,
2016-01-31,76,51200,여비교통비,0,"5,870,600",,2016-01-31,
2016-01-31,76,51400,통신비,0,"913,900",,2016-01-31,
2016-01-31,76,51500,수도광열비,0,"7,084,746",,2016-01-31,
2016-01-31,76,51600,전력비,0,"92,746,592",,2016-01-31,
2016-01-31,76,51800,감가상각비,0,"349,018,904",,2016-01-31,
2016-01-31,76,52000,수선비,0,"30,902,700",,2016-01-31,
2016-01-31,76,52100,보험료,0,"10,223,932",,2016-01-31,
2016-01-31,76,52200,차량유지비,0,"146,080",,2016-01-31,
2016-01-31,76,52400,운반비,0,"10,498,564",,2016-01-31,
2016-01-31,76,52500,교육훈련비,0,"240,000",,2016-01-31,
2016-01-31,76,52600,도서인쇄비,0,"3,732,300",,2016-01-31,
2016-01-31,76,53000,소모품비,0,"68,433,898",,2016-01-31,
2016-01-31,76,53100,지급수수료,0,"30,433,820",,2016-01-31,
2016-01-31,76,53300,외주가공비,0,"813,853,998",,2016-01-31,
2016-01-31,76,15700,재공품,"3,080,810,920",0,,2016-01-31,
2016-01-31,77,15700,재공품,0,"2,879,343,538",,2016-01-31,
2016-01-31,77,14700,제품,"2,879,343,538",0,,2016-01-31,
2016-01-31,78,14700,제품,0,"3,257,497,018",,2016-01-31,
2016-01-31,78,45500,제품매출원가,"3,257,497,018",0,,2016-01-31,
2016-01-31,79,81800,감가상각비,"18,752,706",0,,2016-01-31,0001
2016-01-31,79,20300,감가상각누계액,0,"18,752,706",,2016-01-31,
2016-01-31,79,81800,감가상각비,"814,010",0,,2016-01-31,0001
2016-01-31,79,20900,감가상각누계액,0,"814,010",,2016-01-31,
2016-01-31,79,81800,감가상각비,"16,874,712",0,,2016-01-31,0001
2016-01-31,79,21300,감가상각누계액,0,"16,874,712",,2016-01-31,
2016-01-31,79,84000,무형자산상각비,"1,105,528",0,,2016-01-31,0001
2016-01-31,79,23800,상각누계액(특허권),0,"1,105,528",,2016-01-31,
2016-01-31,79,84000,무형자산상각비,"61,076",0,,2016-01-31,0001
2016-01-31,79,24200,상각누계액(디자인권),0,"61,076",,2016-01-31,
2016-01-31,79,84000,무형자산상각비,"13,692",0,,2016-01-31,0001
2016-01-31,79,24300,상각누계액(실용신안권),0,"13,692",,2016-01-31,
2016-01-31,79,84000,무형자산상각비,"249,686,152",0,,2016-01-31,0001
2016-01-31,79,24400,상각누계액(개발비),0,"249,686,152",,2016-01-31,
2016-01-31,80,81400,통신비,"103,072",0,05574,2016-01-31,0006
2016-01-31,80,25300,미지급금,0,"103,072",05574,2016-01-31,0032
2016-01-31,81,13100,선급금,"482,540",0,00290,2016-01-31,
2016-01-31,81,25300,미지급금,0,"482,540",00290,2016-01-31,
2016-02-01,1,81700,세금과공과,"16,528,800",0,00113,2016-02-01,0001
2016-02-01,1,82600,도서인쇄비,"306,000",0,,2016-02-01,0001
2016-02-01,1,25300,미지급금,"2,771,080",0,02185,2016-02-01,
2016-02-01,1,25300,미지급금,"28,600",0,02185,2016-02-01,
2016-02-01,1,25300,미지급금,"335,960",0,02934,2016-02-01,
2016-02-01,1,25300,미지급금,"15,880",0,02934,2016-02-01,
2016-02-01,1,25300,미지급금,"1,659,900",0,02934,2016-02-01,
2016-02-01,1,25300,미지급금,"4,820,500",0,01805,2016-02-01,
2016-02-01,1,53100,지급수수료,"987,880",0,01805,2016-02-01,0001
2016-02-01,1,81700,세금과공과,"36,000",0,01805,2016-02-01,0001
2016-02-01,1,81700,세금과공과,"36,000",0,01805,2016-02-01,0001
2016-02-01,1,81700,세금과공과,"72,000",0,01805,2016-02-01,0001
2016-02-01,1,81700,세금과공과,"36,000",0,01805,2016-02-01,0001
2016-02-01,1,81700,세금과공과,"24,000",0,01805,2016-02-01,0001
2016-02-01,1,81700,세금과공과,"18,000",0,01805,2016-02-01,0001
2016-02-01,1,81700,세금과공과,"54,000",0,01805,2016-02-01,0001
2016-02-01,1,81700,세금과공과,"54,000",0,01805,2016-02-01,0001
2016-02-01,1,81700,세금과공과,"54,000",0,01805,2016-02-01,0001
2016-02-01,1,25300,미지급금,"90,640",0,02934,2016-02-01,
2016-02-01,1,25300,미지급금,"78,840",0,02934,2016-02-01,
2016-02-01,1,25300,미지급금,"2,925,540",0,03634,2016-02-01,
2016-02-01,1,10300,보통예금,0,"30,933,620",98017,2016-02-01,
2016-02-01,2,82300,경상연구개발비,"1,400,000",0,05709,2016-02-01,0018
2016-02-01,2,13100,선급금,0,"1,400,000",05709,2016-02-01,
2016-02-01,3,10300,보통예금,"30,933,620",0,98017,2016-02-01,
2016-02-01,3,83100,지급수수료,"7,000,000",0,02643,2016-02-01,0002
2016-02-01,3,81100,복리후생비,"221,240",0,,2016-02-01,0003
2016-02-01,3,81100,복리후생비,"161,940",0,,2016-02-01,0003
2016-02-01,3,81100,복리후생비,"167,480",0,,2016-02-01,0003
2016-02-01,3,81100,복리후생비,"445,300",0,,2016-02-01,0001
2016-02-01,3,93300,기부금,"2,000,000",0,02857,2016-02-01,0003
2016-02-01,3,25300,미지급금,"600,000",0,04020,2016-02-01,
2016-02-01,3,13100,선급금,"550,000",0,03579,2016-02-01,
2016-02-01,3,10300,보통예금,0,"42,096,500",98003,2016-02-01,
2016-02-01,3,25300,미지급금,"16,920",0,05071,2016-02-01,
2016-02-01,4,10300,보통예금,"20,846,862",0,98001,2016-02-01,
2016-02-01,4,10800,외상매출금,0,"5,964,000",04720,2016-02-01,0007
2016-02-01,4,10800,외상매출금,0,"880,000",04899,2016-02-01,0007
2016-02-01,4,13100,선급금,0,"4,592,000",04304,2016-02-01,
2016-02-01,4,10800,외상매출금,0,"610,000",04717,2016-02-01,0007
2016-02-01,4,10800,외상매출금,0,"400,000",05442,2016-02-01,0007
2016-02-01,4,10800,외상매출금,0,"1,490,000",05072,2016-02-01,0007
2016-02-01,4,13100,선급금,0,"1,520,000",00854,2016-02-01,
2016-02-01,4,93000,잡이익,0,862,,2016-02-01,
2016-02-01,4,12000,미수금,0,"5,390,000",02606,2016-02-01,0006
2016-02-01,7,25900,선수금,"9,790,000",0,05266,2016-02-01,0006
2016-02-01,7,40400,제품매출,0,"8,900,000",05266,2016-02-01,0006
2016-02-01,7,25500,부가세예수금,0,"890,000",05266,2016-02-01,
2016-02-01,8,81900,임차료,"33,177,500",0,04352,2016-02-01,0050
2016-02-01,8,13100,선급금,0,"33,177,500",04352,2016-02-01,
2016-02-01,9,83100,지급수수료,"40,000,000",0,05308,2016-02-01,0002
2016-02-01,9,13500,부가세대급금,"4,000,000",0,05308,2016-02-01,
2016-02-01,9,13100,선급금,0,"20,000,000",05308,2016-02-01,
2016-02-01,9,25300,미지급금,0,"24,000,000",05308,2016-02-01,0031
2016-02-01,10,10300,보통예금,"18,720,224",0,98002,2016-02-01,
2016-02-01,10,25900,선수금,0,"18,720,224",05599,2016-02-01,0008
2016-02-01,11,10300,보통예금,"3,956,336",0,98002,2016-02-01,
2016-02-01,11,25900,선수금,0,"3,956,336",05756,2016-02-01,0008
2016-02-01,12,10300,보통예금,"6,363,428",0,98002,2016-02-01,
2016-02-01,12,10800,외상매출금,0,"6,183,002",02296,2016-02-01,0008
2016-02-01,12,90700,외환차익,0,"180,426",,2016-02-01,
2016-02-01,13,10300,보통예금,"105,361,906",0,98002,2016-02-01,
2016-02-01,13,10800,외상매출금,0,"102,526,888",01968,2016-02-01,0008
2016-02-01,13,90700,외환차익,0,"2,835,018",,2016-02-01,
2016-02-01,14,83100,지급수수료,"360,000",0,04884,2016-02-01,0001
2016-02-01,14,13500,부가세대급금,"36,000",0,04884,2016-02-01,
2016-02-01,14,25300,미지급금,0,"396,000",04884,2016-02-01,0031
2016-02-01,15,53100,지급수수료,"1,040,000",0,01404,2016-02-01,0001
2016-02-01,15,13500,부가세대급금,"104,000",0,01404,2016-02-01,
2016-02-01,15,25300,미지급금,0,"1,144,000",01404,2016-02-01,0031
2016-02-01,16,10300,보통예금,"6,136,000",0,98001,2016-02-01,
2016-02-01,16,10800,외상매출금,0,"1,636,000",05681,2016-02-01,0007
2016-02-01,16,10800,외상매출금,0,"3,500,000",04762,2016-02-01,0007
2016-02-01,16,10800,외상매출금,0,"1,000,000",04850,2016-02-01,0007
2016-02-01,17,10300,보통예금,"11,846,716",0,98002,2016-02-01,
2016-02-01,17,10800,외상매출금,0,"11,510,820",00884,2016-02-01,0008
2016-02-01,17,90700,외환차익,0,"335,896",,2016-02-01,
2016-02-01,18,10300,보통예금,"6,357,880",0,98002,2016-02-01,
2016-02-01,18,25900,선수금,0,"6,357,880",03633,2016-02-01,0008
2016-02-01,19,10300,보통예금,"3,300,644",0,98002,2016-02-01,
2016-02-01,19,25900,선수금,0,"3,300,644",01181,2016-02-01,0008
2016-02-01,20,83100,지급수수료,"192,000",0,01853,2016-02-01,0012
2016-02-01,20,13500,부가세대급금,0,0,01853,2016-02-01,
2016-02-01,20,25300,미지급금,0,"192,000",01853,2016-02-01,0033
2016-02-01,22,10800,외상매출금,"390,000",0,05742,2016-02-01,0007
2016-02-01,22,40400,제품매출,0,"354,546",05742,2016-02-01,0007
2016-02-01,22,25500,부가세예수금,0,"35,454",05742,2016-02-01,
2016-02-01,23,10800,외상매출금,"1,500,000",0,04790,2016-02-01,0007
2016-02-01,23,40100,상품매출,0,"1,363,638",04790,2016-02-01,0007
2016-02-01,23,25500,부가세예수금,0,"136,362",04790,2016-02-01,
2016-02-01,24,10800,외상매출금,"440,000",0,04899,2016-02-01,0007
2016-02-01,24,40400,제품매출,0,"400,000",04899,2016-02-01,0007
2016-02-01,24,25500,부가세예수금,0,"40,000",04899,2016-02-01,
2016-02-01,25,10800,외상매출금,"880,000",0,04787,2016-02-01,0007
2016-02-01,25,40400,제품매출,0,"800,000",04787,2016-02-01,0007
2016-02-01,25,25500,부가세예수금,0,"80,000",04787,2016-02-01,
2016-02-01,26,93100,이자비용,"2,075,136",0,98011,2016-02-01,
2016-02-01,26,10300,보통예금,0,"2,075,136",98011,2016-02-01,
2016-02-01,28,82300,경상연구개발비,"700,000",0,05749,2016-02-01,0050
2016-02-01,28,13500,부가세대급금,0,0,05749,2016-02-01,
2016-02-01,28,13100,선급금,0,"700,000",05749,2016-02-01,
2016-02-01,29,93100,이자비용,"29,263,040",0,98022,2016-02-01,
2016-02-01,29,93100,이자비용,"3,118,744",0,98003,2016-02-01,
2016-02-01,29,93100,이자비용,"11,955,194",0,98003,2016-02-01,
2016-02-01,29,93100,이자비용,"5,505,464",0,98001,2016-02-01,
2016-02-01,29,10300,보통예금,0,"29,263,040",98003,2016-02-01,
2016-02-01,29,10300,보통예금,0,"15,073,938",98003,2016-02-01,
2016-02-01,29,10300,보통예금,0,"5,505,464",98001,2016-02-01,
2016-02-01,30,10300,보통예금,"99,650,418",0,98010,2016-02-01,
2016-02-01,30,25900,선수금,0,"99,650,418",02399,2016-02-01,0006
2016-02-01,31,83100,지급수수료,"5,600",0,,2016-02-01,0002
2016-02-01,31,81100,복리후생비,"13,260",0,,2016-02-01,0003
2016-02-01,31,51200,여비교통비,"128,020",0,,2016-02-01,0009
2016-02-01,31,51200,여비교통비,"645,520",0,,2016-02-01,0048
2016-02-01,31,51200,여비교통비,"106,420",0,,2016-02-01,0036
2016-02-01,31,10100,현금,0,"898,820",,2016-02-01,
2016-02-01,32,10300,보통예금,"17,054,160",0,98006,2016-02-01,
2016-02-01,32,46000,제품관세환급금,0,"17,054,160",,2016-02-01,
2016-02-01,33,53100,지급수수료,"102,172",0,02161,2016-02-01,0026
2016-02-01,33,13500,부가세대급금,"10,216",0,02161,2016-02-01,
2016-02-01,33,25300,미지급금,0,"112,388",02161,2016-02-01,0033
2016-02-01,35,10800,외상매출금,"148,208,132",0,02689,2016-02-01,0006
2016-02-01,35,25500,부가세예수금,0,0,02689,2016-02-01,
2016-02-01,35,40400,제품매출,0,"148,208,132",02689,2016-02-01,0006
2016-02-01,36,83400,전시회비,"9,723,600",0,,2016-02-01,0008
2016-02-01,36,83400,전시회비,"2,804,000",0,,2016-02-01,0003
2016-02-01,36,13100,선급금,0,"12,527,600",02323,2016-02-01,
2016-02-01,37,14900,원재료,"3,175,200",0,00352,2016-02-01,0013
2016-02-01,37,13500,부가세대급금,"317,520",0,00352,2016-02-01,
2016-02-01,37,25100,외상매입금,0,"3,492,720",00352,2016-02-01,0032
2016-02-01,38,14900,원재료,"6,000,000",0,05702,2016-02-01,0015
2016-02-01,38,13500,부가세대급금,"600,000",0,05702,2016-02-01,
2016-02-01,38,25100,외상매입금,0,"6,600,000",05702,2016-02-01,0015
2016-02-01,39,15200,부재료,"6,960,000",0,03842,2016-02-01,0015
2016-02-01,39,13500,부가세대급금,"696,000",0,03842,2016-02-01,
2016-02-01,39,25100,외상매입금,0,"7,656,000",03842,2016-02-01,0033
2016-02-01,40,14900,원재료,"74,500,000",0,03909,2016-02-01,0013
2016-02-01,40,13500,부가세대급금,"7,450,000",0,03909,2016-02-01,
2016-02-01,40,25100,외상매입금,0,"81,950,000",03909,2016-02-01,0032
2016-02-01,40,13500,부가세대급금,"7,450,000",0,03909,2016-02-01,
2016-02-01,40,13500,부가세대급금,"-7,450,000",0,03909,2016-02-01,
2016-02-01,41,15200,부재료,"6,426,000",0,01040,2016-02-01,0013
2016-02-01,41,13500,부가세대급금,"642,600",0,01040,2016-02-01,
2016-02-01,41,25100,외상매입금,0,"7,068,600",01040,2016-02-01,0032
2016-02-02,1,25300,미지급금,"304,580",0,03656,2016-02-02,
2016-02-02,1,13100,선급금,"330,000",0,05565,2016-02-02,
2016-02-02,1,82300,경상연구개발비,"1,545,454",0,00774,2016-02-02,0028
2016-02-02,1,83100,지급수수료,"378,074",0,04825,2016-02-02,0010
2016-02-02,1,25300,미지급금,"132,000",0,04957,2016-02-02,
2016-02-02,1,81200,여비교통비,"129,400",0,,2016-02-02,0017
2016-02-02,1,25300,미지급금,"24,000,000",0,05308,2016-02-02,
2016-02-02,1,10300,보통예금,0,"26,974,054",98003,2016-02-02,
2016-02-02,1,13500,부가세대급금,"154,546",0,00774,2016-02-02,
2016-02-02,2,13500,부가세대급금,"14,885,080",0,00553,2016-02-02,
2016-02-02,2,10300,보통예금,0,"14,885,080",98003,2016-02-02,
2016-02-02,3,10300,보통예금,"64,687,712",0,98004,2016-02-02,
2016-02-02,3,10800,외상매출금,0,"63,223,540",02295,2016-02-02,0006
2016-02-02,3,90700,외환차익,0,"1,464,172",,2016-02-02,
2016-02-02,4,10300,보통예금,"53,075,742",0,98004,2016-02-02,
2016-02-02,4,10800,외상매출금,0,"51,889,128",02295,2016-02-02,0006
2016-02-02,4,90700,외환차익,0,"1,186,614",,2016-02-02,
2016-02-02,5,10300,보통예금,"45,414,468",0,98010,2016-02-02,
2016-02-02,5,10800,외상매출금,0,"44,707,324",03823,2016-02-02,0006
